stage_id,commit,report_path,runtime_path,manifest_path,decision,evidence_level,authorizes_contract,authorizes_execution,authorizes_search,authorizes_alpha_proof,authorizes_shadow_paper_live,supersedes,superseded_by,current_status,notes,artifact_count
A7POOL-0,d18f2d5,reports/CRYPTO_A7POOL0_ALPHA_ELIGIBLE_POOL_REBUILD_20260529.md,runtime/a7pool0_alpha_eligible_pool,runtime/a7pool0_alpha_eligible_pool/a7pool0_manifest.json,HOLD_A7POOL0_POOL_NOT_READY_FOR_SELECTOR,hold,False,False,False,False,False,,,hold,,7
A7S0,74b6285,reports/CRYPTO_A7S0_DATA_HORIZON_CONTRACT_20260522.md,runtime/a7s0_data_horizon_contract,runtime/a7s0_data_horizon_contract/a7s0_manifest.json,PASS_A7S0_DATA_HORIZON_CONTRACT_READY,contract,True,False,False,False,False,,,valid_or_historical_record,,8
A7S1,7fef912,reports/CRYPTO_A7S1_DATA_SOURCE_AVAILABILITY_AUDIT_20260521.md,runtime/a7s1_data_source_availability,runtime/a7s1_data_source_availability/a7s1_manifest.json,HOLD_A7S1_NEW_DATA_NOT_READY_FOR_ALPHA_SEARCH,hold,True,False,False,False,False,,,hold,,8
A7S1,7fef912,reports/CRYPTO_A7S1_DATA_SOURCE_AVAILABILITY_AUDIT_20260521.md,runtime/a7s1_metrics_acceptance_audit,runtime/a7s1_metrics_acceptance_audit/a7s1_acceptance_manifest.json,PASS_A7S1_ACCEPTED_WITH_VENDOR_5M_WARNINGS,governance_or_audit,False,False,False,False,False,,,valid_or_historical_record,,9
A7S2,91427b6,reports/CRYPTO_A7S2_FIELD_SEMANTICS_BACKFILL_FEASIBILITY_20260521.md,runtime/a7s2_field_semantics,runtime/a7s2_field_semantics/a7s2_manifest.json,HOLD_A7S2_DATA_BACKFILL_CONTRACT_REQUIRED,contract,True,False,False,False,False,,,hold,,5
A7S2M,d663427,reports/CRYPTO_A7S2M_METRICS_REGISTRY_DIAGNOSTIC_20260522.md,runtime/a7s2m_metrics_registry_diagnostic,runtime/a7s2m_metrics_registry_diagnostic/a7s2m_manifest.json,PASS_A7S2M_CLEAN_CLUES_FOR_FORENSIC_HOLD_EXPANDED_REPLAY,diagnostic,False,False,False,False,False,,,hold,,12
A7S3,d663427,reports/CRYPTO_A7S3_METRICS_CLUE_FORENSIC_20260522.md,runtime/a7s3_metrics_clue_forensic,runtime/a7s3_metrics_clue_forensic/a7s3_manifest.json,PASS_A7S3_CROWDING_CLUE_FORENSIC_COMPLETE_HOLD_PROMOTION,diagnostic,False,False,False,False,False,,,hold,,10
A7S3,d663427,reports/CRYPTO_A7S3_METRICS_CLUE_FORENSIC_20260522.md,runtime/a7s3_sample_acceptance,runtime/a7s3_sample_acceptance/a7s3_manifest.json,PASS_A7S3_SAMPLE_PACKAGE_FOR_CONTRACTED_EXPERIMENTS_HOLD_ALPHA_PROOF,alpha_claim_check_required,False,False,False,False,False,,,hold,,7
A7S4,d663427,reports/CRYPTO_A7S4_CROWDING_ROBUSTNESS_AUDIT_20260522.md,runtime/a7s4_crowding_robustness_audit,runtime/a7s4_crowding_robustness_audit/a7s4_manifest.json,HOLD_A7S4_CROWDING_MOTIF_NOT_ROBUST,hold,False,False,False,False,False,,,hold,,5
A7SEL-0,8bad66e,reports/CRYPTO_A7SEL0_SELECTOR_TARGET_COUNTERFACTUAL_20260529.md,runtime/a7sel0_selector_counterfactual,runtime/a7sel0_selector_counterfactual/a7sel0_manifest.json,HOLD_A7SEL0_SELECTOR_COUNTERFACTUAL_NOT_PROMOTABLE,hold,False,False,False,False,False,,,hold,,7
A7SEL-1,d18f2d5,reports/CRYPTO_A7SEL1_ROLE_STRICT_SELECTOR_COUNTERFACTUAL_20260529.md,runtime/a7sel1_role_strict_selector_counterfactual,runtime/a7sel1_role_strict_selector_counterfactual/a7sel1_manifest.json,HOLD_A7SEL1_NOT_RUN_A7POOL0_NOT_READY,hold,False,False,False,False,False,,,hold,,8
A7T0,956e38c,reports/CRYPTO_A7T0_FORWARD_LOCKED_OBSERVATION_CONTRACT_20260522.md,runtime/a7t0_forward_locked_observation_contract,runtime/a7t0_forward_locked_observation_contract/a7t0_manifest.json,PASS_A7T0_FORWARD_LOCKED_OBSERVATION_CONTRACT_READY,contract,False,False,False,False,False,,,valid_or_historical_record,,6
A7T0,956e38c,reports/CRYPTO_A7T0_FORWARD_LOCKED_OBSERVATION_CONTRACT_20260522.md,runtime/a7t0_forward_telemetry_contract,runtime/a7t0_forward_telemetry_contract/a7t0_manifest.json,PASS_A7T0_FORWARD_TELEMETRY_CONTRACT_READY,contract,False,False,False,False,False,,,valid_or_historical_record,,7
A7T1,36e3efa,reports/CRYPTO_A7T1_FORWARD_HEALTH_REPORT_20260522.md,runtime/a7t1_forward_health_report,runtime/a7t1_forward_health_report/a7t1_manifest.json,WARN_A7T1_FORWARD_HEALTH_STALE_SAMPLE,governance_or_audit,False,False,False,False,False,,,valid_or_historical_record,,4
A7U,d66bd42,reports/CRYPTO_A7U_ENHANCED_V1_ACCEPTANCE_CONTRACT_20260522.md,runtime/a7u_enhanced_v1_acceptance,runtime/a7u_enhanced_v1_acceptance/a7u_manifest.json,PASS_A7U_ENHANCED_V1_FEATURE_ACCEPTED_WITH_TRACEABILITY_WARNING,governance_or_audit,False,False,False,False,False,,,valid_or_historical_record,,7
A7U0R,5dad490,reports/CRYPTO_A7U0R_SOURCE_TRACE_AUDIT_20260522.md,runtime/a7u0r_source_trace_audit,runtime/a7u0r_source_trace_audit/a7u0r_manifest.json,PASS_A7U0R_SOURCE_TRACE_COMPLETE,governance_or_audit,False,False,False,False,False,,,valid_or_historical_record,,7
A7W0,0a7c50a,reports/CRYPTO_A7W0_POST_SOURCE_TRACE_STATUS_20260522.md,runtime/a7w0_post_source_trace_status,runtime/a7w0_post_source_trace_status/a7w0_manifest.json,PASS_A7W0_SOURCE_TRACE_RESOLVED_SIGNAL_LINE_STILL_HOLD,hold,False,False,False,False,False,,,hold,,3
BASELINES,,,runtime/baselines,,NO_DECISION_FIELD,governance_or_audit,False,False,False,False,False,,,valid_or_historical_record,,2
COMPANY-A7AL2Q2R-FULL,6232a96,reports/CRYPTO_A7AL2_SMALL_FORMULA_SEARCH_CONTRACT_20260527.md,runtime/company_a7al2q2r_full_20260528,runtime/company_a7al2q2r_full_20260528/runtime/a7al2q_local_oi_price_formula_search/a7al2q_manifest.json,PASS_A7AL2Q_LOCAL_OI_PRICE_CANDIDATES_FOUND_EXECUTION_HOLD,hold,True,False,False,False,False,,A7AL-2X0,not_authorized,A7AL-2Q local execution not authorized,35
