blueprint_id,semantic_pair,motif,mutation_kind,field_count,fields,expression,unresolved_fields,contract_drift_fields,field_routes,gate_decision
a7ls28b_72316a765400d462,basis_premium_like|positioning_like,safe_div_abs,window_grid,2,account_position_divergence;mark_index_basis_bps,"SafeDiv(TSRank(mark_index_basis_bps,96),Abs(Decay(account_position_divergence,168)))",,account_position_divergence,account_position_divergence:derived_dep_generated;mark_index_basis_bps:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_be33b39affb966b4,basis_premium_like|positioning_like,safe_div_abs,window_grid,2,account_position_divergence;mark_index_basis_bps,"SafeDiv(TSRank(mark_index_basis_bps,168),Abs(Decay(account_position_divergence,168)))",,account_position_divergence,account_position_divergence:derived_dep_generated;mark_index_basis_bps:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_0c47c8d19389082e,basis_premium_like|positioning_like,safe_div_abs,window_grid,2,account_position_divergence;mark_index_basis_bps,"SafeDiv(TSRank(mark_index_basis_bps,240),Abs(Decay(account_position_divergence,168)))",,account_position_divergence,account_position_divergence:derived_dep_generated;mark_index_basis_bps:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_5aab19e44596a23e,basis_premium_like|positioning_like,safe_div_abs,window_grid,2,account_position_divergence;mark_index_basis_bps,"SafeDiv(TSRank(mark_index_basis_bps,336),Abs(Decay(account_position_divergence,168)))",,account_position_divergence,account_position_divergence:derived_dep_generated;mark_index_basis_bps:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_b3bfdbdb759fbd01,basis_premium_like|positioning_like,safe_div_abs,window_grid,2,account_position_divergence;mark_index_basis_bps,"SafeDiv(TSRank(mark_index_basis_bps,504),Abs(Decay(account_position_divergence,168)))",,account_position_divergence,account_position_divergence:derived_dep_generated;mark_index_basis_bps:base_schema,HOLD_CONTRACT_DRIFT_BACKFILL_REQUIRED
a7ls28b_4d1c78609db9380a,basis_premium_like|positioning_like,spread_rank,window_grid,2,global_long_short_account_ratio_mean;mark_index_basis_bps,"Sub(CSRank(TSRank(mark_index_basis_bps,4)),CSRank(ZScore(Mean(global_long_short_account_ratio_mean,4))))",,,global_long_short_account_ratio_mean:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_5a307c0e597b920f,basis_premium_like|positioning_like,spread_rank,window_grid,2,global_long_short_account_ratio_mean;mark_index_basis_bps,"Sub(CSRank(TSRank(mark_index_basis_bps,8)),CSRank(ZScore(Mean(global_long_short_account_ratio_mean,4))))",,,global_long_short_account_ratio_mean:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_be376f2f6675d6be,basis_premium_like|positioning_like,spread_rank,window_grid,2,global_long_short_account_ratio_mean;mark_index_basis_bps,"Sub(CSRank(TSRank(mark_index_basis_bps,12)),CSRank(ZScore(Mean(global_long_short_account_ratio_mean,4))))",,,global_long_short_account_ratio_mean:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_9114c0943812eeda,basis_premium_like|positioning_like,spread_rank,window_grid,2,global_long_short_account_ratio_mean;mark_index_basis_bps,"Sub(CSRank(TSRank(mark_index_basis_bps,24)),CSRank(ZScore(Mean(global_long_short_account_ratio_mean,4))))",,,global_long_short_account_ratio_mean:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_1729fc85a7f660d7,basis_premium_like|positioning_like,spread_rank,window_grid,2,global_long_short_account_ratio_mean;mark_index_basis_bps,"Sub(CSRank(TSRank(mark_index_basis_bps,48)),CSRank(ZScore(Mean(global_long_short_account_ratio_mean,4))))",,,global_long_short_account_ratio_mean:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_57c4bd1f7b6461fb,basis_premium_like|positioning_like,spread_rank,window_grid,2,global_long_short_account_ratio_mean;mark_index_basis_bps,"Sub(CSRank(TSRank(mark_index_basis_bps,72)),CSRank(ZScore(Mean(global_long_short_account_ratio_mean,4))))",,,global_long_short_account_ratio_mean:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_807b5d5938ed757b,basis_premium_like|positioning_like,spread_rank,window_grid,2,global_long_short_account_ratio_mean;mark_index_basis_bps,"Sub(CSRank(TSRank(mark_index_basis_bps,96)),CSRank(ZScore(Mean(global_long_short_account_ratio_mean,4))))",,,global_long_short_account_ratio_mean:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_ab9d850c621fc18c,basis_premium_like|positioning_like,spread_rank,window_grid,2,global_long_short_account_ratio_mean;mark_index_basis_bps,"Sub(CSRank(TSRank(mark_index_basis_bps,240)),CSRank(ZScore(Mean(global_long_short_account_ratio_mean,4))))",,,global_long_short_account_ratio_mean:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_07e0911aa2789ba3,basis_premium_like|positioning_like,spread_rank,window_grid,2,global_long_short_account_ratio_mean;mark_index_basis_bps,"Sub(CSRank(TSRank(mark_index_basis_bps,336)),CSRank(ZScore(Mean(global_long_short_account_ratio_mean,4))))",,,global_long_short_account_ratio_mean:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_269155f124645bdb,basis_premium_like|positioning_like,spread_rank,window_grid,2,global_long_short_account_ratio_mean;mark_index_basis_bps,"Sub(CSRank(TSRank(mark_index_basis_bps,504)),CSRank(ZScore(Mean(global_long_short_account_ratio_mean,4))))",,,global_long_short_account_ratio_mean:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_5a176d4242753ca3,basis_premium_like|positioning_like,spread_rank,window_grid,2,global_long_short_account_ratio_mean;mark_index_basis_bps,"Sub(CSRank(TSRank(mark_index_basis_bps,168)),CSRank(ZScore(Mean(global_long_short_account_ratio_mean,8))))",,,global_long_short_account_ratio_mean:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_625660371e3f44de,basis_premium_like|positioning_like,spread_rank,window_grid,2,global_long_short_account_ratio_mean;mark_index_basis_bps,"Sub(CSRank(TSRank(mark_index_basis_bps,168)),CSRank(ZScore(Mean(global_long_short_account_ratio_mean,12))))",,,global_long_short_account_ratio_mean:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_4fb2a3625376abe7,basis_premium_like|positioning_like,spread_rank,window_grid,2,global_long_short_account_ratio_mean;mark_index_basis_bps,"Sub(CSRank(TSRank(mark_index_basis_bps,168)),CSRank(ZScore(Mean(global_long_short_account_ratio_mean,24))))",,,global_long_short_account_ratio_mean:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_65a3b3a3131e142f,basis_premium_like|positioning_like,spread_rank,window_grid,2,global_long_short_account_ratio_mean;mark_index_basis_bps,"Sub(CSRank(TSRank(mark_index_basis_bps,168)),CSRank(ZScore(Mean(global_long_short_account_ratio_mean,48))))",,,global_long_short_account_ratio_mean:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_d2e33616ea089473,basis_premium_like|positioning_like,spread_rank,window_grid,2,global_long_short_account_ratio_mean;mark_index_basis_bps,"Sub(CSRank(TSRank(mark_index_basis_bps,168)),CSRank(ZScore(Mean(global_long_short_account_ratio_mean,72))))",,,global_long_short_account_ratio_mean:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_c0089576685a03f8,basis_premium_like|positioning_like,spread_rank,window_grid,2,global_long_short_account_ratio_mean;mark_index_basis_bps,"Sub(CSRank(TSRank(mark_index_basis_bps,168)),CSRank(ZScore(Mean(global_long_short_account_ratio_mean,96))))",,,global_long_short_account_ratio_mean:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_c2578a8f06346039,basis_premium_like|positioning_like,spread_rank,window_grid,2,global_long_short_account_ratio_mean;mark_index_basis_bps,"Sub(CSRank(TSRank(mark_index_basis_bps,168)),CSRank(ZScore(Mean(global_long_short_account_ratio_mean,168))))",,,global_long_short_account_ratio_mean:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_d568183a32ada035,basis_premium_like|positioning_like,spread_rank,window_grid,2,global_long_short_account_ratio_mean;mark_index_basis_bps,"Sub(CSRank(TSRank(mark_index_basis_bps,168)),CSRank(ZScore(Mean(global_long_short_account_ratio_mean,240))))",,,global_long_short_account_ratio_mean:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_506b203413a584a8,basis_premium_like|positioning_like,spread_rank,window_grid,2,global_long_short_account_ratio_mean;mark_index_basis_bps,"Sub(CSRank(TSRank(mark_index_basis_bps,168)),CSRank(ZScore(Mean(global_long_short_account_ratio_mean,336))))",,,global_long_short_account_ratio_mean:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_2936dda911cf85b3,basis_premium_like|positioning_like,spread_rank,window_grid,2,global_long_short_account_ratio_mean;mark_index_basis_bps,"Sub(CSRank(TSRank(mark_index_basis_bps,168)),CSRank(ZScore(Mean(global_long_short_account_ratio_mean,504))))",,,global_long_short_account_ratio_mean:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_22673cea82912b0a,basis_premium_like|positioning_like,mean_reversion_gate,window_grid,2,global_long_short_account_ratio_last;mark_index_basis_bps,"Mul(Neg(ZScore(Delta(mark_index_basis_bps,3))),Sign(Mean(global_long_short_account_ratio_last,4)))",,,global_long_short_account_ratio_last:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_c3b9b17416c348f3,basis_premium_like|positioning_like,mean_reversion_gate,window_grid,2,global_long_short_account_ratio_last;mark_index_basis_bps,"Mul(Neg(ZScore(Delta(mark_index_basis_bps,3))),Sign(Mean(global_long_short_account_ratio_last,8)))",,,global_long_short_account_ratio_last:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_d642ec0a58ebb696,basis_premium_like|positioning_like,mean_reversion_gate,window_grid,2,global_long_short_account_ratio_last;mark_index_basis_bps,"Mul(Neg(ZScore(Delta(mark_index_basis_bps,3))),Sign(Mean(global_long_short_account_ratio_last,24)))",,,global_long_short_account_ratio_last:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_85044144ec5406f2,basis_premium_like|positioning_like,mean_reversion_gate,window_grid,2,global_long_short_account_ratio_last;mark_index_basis_bps,"Mul(Neg(ZScore(Delta(mark_index_basis_bps,3))),Sign(Mean(global_long_short_account_ratio_last,48)))",,,global_long_short_account_ratio_last:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_586a06c96cd179c2,basis_premium_like|positioning_like,mean_reversion_gate,window_grid,2,global_long_short_account_ratio_last;mark_index_basis_bps,"Mul(Neg(ZScore(Delta(mark_index_basis_bps,3))),Sign(Mean(global_long_short_account_ratio_last,72)))",,,global_long_short_account_ratio_last:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_b6b25982628d0e9e,basis_premium_like|positioning_like,mean_reversion_gate,window_grid,2,global_long_short_account_ratio_last;mark_index_basis_bps,"Mul(Neg(ZScore(Delta(mark_index_basis_bps,3))),Sign(Mean(global_long_short_account_ratio_last,96)))",,,global_long_short_account_ratio_last:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_6a8f1360ff834917,basis_premium_like|positioning_like,mean_reversion_gate,window_grid,2,global_long_short_account_ratio_last;mark_index_basis_bps,"Mul(Neg(ZScore(Delta(mark_index_basis_bps,3))),Sign(Mean(global_long_short_account_ratio_last,168)))",,,global_long_short_account_ratio_last:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_fb62216e5ea93750,basis_premium_like|positioning_like,mean_reversion_gate,window_grid,2,global_long_short_account_ratio_last;mark_index_basis_bps,"Mul(Neg(ZScore(Delta(mark_index_basis_bps,3))),Sign(Mean(global_long_short_account_ratio_last,240)))",,,global_long_short_account_ratio_last:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_fcf0e7b11b6cdc38,basis_premium_like|positioning_like,mean_reversion_gate,window_grid,2,global_long_short_account_ratio_last;mark_index_basis_bps,"Mul(Neg(ZScore(Delta(mark_index_basis_bps,3))),Sign(Mean(global_long_short_account_ratio_last,336)))",,,global_long_short_account_ratio_last:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_e2b6bc1b238b4ce2,basis_premium_like|positioning_like,mean_reversion_gate,window_grid,2,global_long_short_account_ratio_last;mark_index_basis_bps,"Mul(Neg(ZScore(Delta(mark_index_basis_bps,3))),Sign(Mean(global_long_short_account_ratio_last,504)))",,,global_long_short_account_ratio_last:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_816b497b6e400ba9,basis_premium_like|positioning_like,mean_reversion_gate,window_grid,2,global_long_short_account_ratio_last;mark_index_basis_bps,"Mul(Neg(ZScore(Delta(mark_index_basis_bps,4))),Sign(Mean(global_long_short_account_ratio_last,12)))",,,global_long_short_account_ratio_last:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_0a76f6bf9841ef04,basis_premium_like|positioning_like,mean_reversion_gate,window_grid,2,global_long_short_account_ratio_last;mark_index_basis_bps,"Mul(Neg(ZScore(Delta(mark_index_basis_bps,8))),Sign(Mean(global_long_short_account_ratio_last,12)))",,,global_long_short_account_ratio_last:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_7941470e1def828a,basis_premium_like|positioning_like,mean_reversion_gate,window_grid,2,global_long_short_account_ratio_last;mark_index_basis_bps,"Mul(Neg(ZScore(Delta(mark_index_basis_bps,12))),Sign(Mean(global_long_short_account_ratio_last,12)))",,,global_long_short_account_ratio_last:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_7b05837b42e8e673,basis_premium_like|positioning_like,mean_reversion_gate,window_grid,2,global_long_short_account_ratio_last;mark_index_basis_bps,"Mul(Neg(ZScore(Delta(mark_index_basis_bps,24))),Sign(Mean(global_long_short_account_ratio_last,12)))",,,global_long_short_account_ratio_last:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_7d8a52090c43749e,basis_premium_like|positioning_like,mean_reversion_gate,window_grid,2,global_long_short_account_ratio_last;mark_index_basis_bps,"Mul(Neg(ZScore(Delta(mark_index_basis_bps,48))),Sign(Mean(global_long_short_account_ratio_last,12)))",,,global_long_short_account_ratio_last:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_f6991b7fe0ae6ad7,basis_premium_like|positioning_like,mean_reversion_gate,window_grid,2,global_long_short_account_ratio_last;mark_index_basis_bps,"Mul(Neg(ZScore(Delta(mark_index_basis_bps,72))),Sign(Mean(global_long_short_account_ratio_last,12)))",,,global_long_short_account_ratio_last:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_d8f8157107c64873,basis_premium_like|positioning_like,mean_reversion_gate,window_grid,2,global_long_short_account_ratio_last;mark_index_basis_bps,"Mul(Neg(ZScore(Delta(mark_index_basis_bps,96))),Sign(Mean(global_long_short_account_ratio_last,12)))",,,global_long_short_account_ratio_last:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_6039a8c835dd2815,basis_premium_like|positioning_like,mean_reversion_gate,window_grid,2,global_long_short_account_ratio_last;mark_index_basis_bps,"Mul(Neg(ZScore(Delta(mark_index_basis_bps,168))),Sign(Mean(global_long_short_account_ratio_last,12)))",,,global_long_short_account_ratio_last:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_092d11b81ecdc33e,basis_premium_like|positioning_like,mean_reversion_gate,window_grid,2,global_long_short_account_ratio_last;mark_index_basis_bps,"Mul(Neg(ZScore(Delta(mark_index_basis_bps,240))),Sign(Mean(global_long_short_account_ratio_last,12)))",,,global_long_short_account_ratio_last:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_f77d8669c2d9bf64,basis_premium_like|positioning_like,mean_reversion_gate,window_grid,2,global_long_short_account_ratio_last;mark_index_basis_bps,"Mul(Neg(ZScore(Delta(mark_index_basis_bps,336))),Sign(Mean(global_long_short_account_ratio_last,12)))",,,global_long_short_account_ratio_last:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_fea14e8acef41de9,basis_premium_like|positioning_like,mean_reversion_gate,window_grid,2,global_long_short_account_ratio_last;mark_index_basis_bps,"Mul(Neg(ZScore(Delta(mark_index_basis_bps,504))),Sign(Mean(global_long_short_account_ratio_last,12)))",,,global_long_short_account_ratio_last:base_schema;mark_index_basis_bps:base_schema,PASS
a7ls28b_02b1595263f3631a,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_index_basis_bps;top_long_short_account_ratio_last,"Mul(Sub(CSRank(mark_index_basis_bps),CSRank(Decay(top_long_short_account_ratio_last,4))),Sign(Decay(top_long_short_account_ratio_last,48)))",,,mark_index_basis_bps:base_schema;top_long_short_account_ratio_last:base_schema,PASS
a7ls28b_cd109169a7228a6e,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_index_basis_bps;top_long_short_account_ratio_last,"Mul(Sub(CSRank(mark_index_basis_bps),CSRank(Decay(top_long_short_account_ratio_last,8))),Sign(Decay(top_long_short_account_ratio_last,48)))",,,mark_index_basis_bps:base_schema;top_long_short_account_ratio_last:base_schema,PASS
a7ls28b_8552929768960358,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_index_basis_bps;top_long_short_account_ratio_last,"Mul(Sub(CSRank(mark_index_basis_bps),CSRank(Decay(top_long_short_account_ratio_last,12))),Sign(Decay(top_long_short_account_ratio_last,48)))",,,mark_index_basis_bps:base_schema;top_long_short_account_ratio_last:base_schema,PASS
a7ls28b_b0c34101052cc946,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_index_basis_bps;top_long_short_account_ratio_last,"Mul(Sub(CSRank(mark_index_basis_bps),CSRank(Decay(top_long_short_account_ratio_last,24))),Sign(Decay(top_long_short_account_ratio_last,48)))",,,mark_index_basis_bps:base_schema;top_long_short_account_ratio_last:base_schema,PASS
a7ls28b_897b6611806d78ae,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_index_basis_bps;top_long_short_account_ratio_last,"Mul(Sub(CSRank(mark_index_basis_bps),CSRank(Decay(top_long_short_account_ratio_last,72))),Sign(Decay(top_long_short_account_ratio_last,48)))",,,mark_index_basis_bps:base_schema;top_long_short_account_ratio_last:base_schema,PASS
a7ls28b_89602175c9f37cf5,basis_premium_like|positioning_like,signed_spread,window_grid,2,mark_index_basis_bps;top_long_short_account_ratio_last,"Mul(Sub(CSRank(mark_index_basis_bps),CSRank(Decay(top_long_short_account_ratio_last,96))),Sign(Decay(top_long_short_account_ratio_last,48)))",,,mark_index_basis_bps:base_schema;top_long_short_account_ratio_last:base_schema,PASS
