candidate_id,fields,candidate_role,field_roles,role_violation,selected_alpha_like,control_dominated_premay,may_stress_failed,decision
a7al2q_470e9ab3e0f0c2e0,index_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_94e636232c627f90,open_interest_value_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_a50aa1ac2e6644c8,index_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_38871e6df04f829b,open_interest_value_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_73625a369e666e2b,open_interest_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_02afa8e28e1e4b82,mark_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_ca3b931fdd856a24,mark_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_adbaa689ecff9635,mark_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_a125ee50ec579761,open_interest_value_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_7ff485e79516f254,index_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_f5e7903789463890,mark_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_3a411858ab48c6b2,index_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_fb5fb67903dc0112,mark_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_ac59cbe8cca421fb,index_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_8a28c2927d73ec58,index_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_dc1ef66c484e8744,mark_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_2056fc38bbc889ae,open_interest_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_d933e831363bc4ed,index_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_c0fc00736cca799d,mark_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_765b2fee5aeb5a1c,mark_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_ee4542fbd38756ed,open_interest_value_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_5143b32d3e676d4c,index_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_9f2a9f2cedb3389a,open_interest_value_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_c299ea49edfdabda,open_interest_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_06e38d5e6302d186,open_interest_value_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_f1599c6b4d95d449,open_interest_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_dbc6c77e6ea8d67e,mark_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_68d3a47e2fe40561,open_interest_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_59832536b1cedd50,index_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_0f4406c146e4e526,index_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_c91b4fa8c4595b5f,open_interest_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_3affaf1fd7e96625,mark_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_6949b8bcb33ec325,mark_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_5bee4c778f2852c8,open_interest_value_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_8a9ef4a6f78bad1b,open_interest_value_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_b88e0027a2faf1c8,mark_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_7eb831d93706cefd,open_interest_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_279b0ff60232053c,open_interest_value_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_293ab8405b7b29f6,index_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_bfad0f35eea6708e,index_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_0475ee47a4474826,open_interest_value_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_b93fd7340c89c663,index_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_dc321efd1e16bf07,mark_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_cc64f31b46538a82,mark_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_53bc2c9fe44bf5a3,open_interest_value_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_fe99b19bbc50aed7,mark_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_c6450309b32e3c97,index_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_8fa2c3ddcebcc18a,mark_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_30c25b4040231734,mark_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_1866961eeb76c417,index_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_dc4f5fdbde21dba1,index_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_9e2b52de89631630,open_interest_value_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_790989704ea729cb,mark_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_dd99d367bcd0e2b6,open_interest_value_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_5d93827cbf94c4f1,mark_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_a6b6be12c75f22bf,open_interest_value_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_a9928c54355f5554,mark_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_6c6c189f30e4917b,open_interest_value_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_6bd6ee67552e5b36,open_interest_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_61c920fc3b241f21,open_interest_value_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_2c209e02eb201b13,open_interest_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_14bda0637d0671e9,mark_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_ed6d1338c58ba21d,open_interest_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_a7f3de0a8e10533e,mark_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_775e7f0db20ba4f1,open_interest_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_36295ff0af77b8c5,mark_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_fcca947891f15e88,index_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_e729ee27963d85ce,mark_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_5f03c38c632ff980,mark_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_68b17036bebb56c7,index_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_8b801b087fd80b9b,mark_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_fdb77b34e49707e4,open_interest_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_d76e5acae37b80b9,mark_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_ab0be7f1735c5277,mark_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_34919135ed5e4d9a,mark_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_ecc0809bc78b8b6e,index_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_c2702248ad53eb51,index_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_a4713fe71a50874b,open_interest_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_ad6e24bba2cef1d9,open_interest_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_851058ed12dad52e,mark_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_f1c984b4c671a81d,open_interest_value_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_461f60aa5e9ea4c6,mark_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_04d52159eb0e4685,mark_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_9dc59f22d07e82f1,open_interest_value_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_13fe055982cf6ab5,index_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_0ed4c6e2185071de,open_interest_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_75205826a25de01b,mark_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_a8ec493c646cd7f0,index_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_7b192258180ee42b,open_interest_value_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_d5f7800b9ace3faf,index_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_c1bf66becee17c10,open_interest_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_637e7b2069227348,mark_close|open_interest_value_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_e8a356587a8482f8,index_close|open_interest_last,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_6960aa9dd1fb1ef6,open_interest_value_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_b602beeba366e6a0,open_interest_value_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_bcb28160051eb366,open_interest_mean|trade_close,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_6911100fad3a7782,open_interest_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_e3b0c5789e3e2adc,open_interest_value_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_234d89d2ec9be1ee,mark_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_a34926d2e20df2fb,index_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_85a17f8d46e4922f,mark_close|open_interest_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_ec6917f41c94b35c,mark_close|open_interest_value_mean,weak_or_unclassified,unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
a7al2q_61d52fbc6009de29,open_interest_last|trade_close,risk_defense_only,risk_exposure_or_control_like|unclassified_generator_ingredient,False,False,False,False,DIAGNOSTIC_ONLY
