field_id,lineage_kind,source_fields,transform,window_hours,PIT/source_lag,source_path,lineage_status
TSMean_8h__agg_price_std,rolling_self_reproduction,agg_price_std,TSMean,8,+8h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSStd_8h__agg_price_std,rolling_self_reproduction,agg_price_std,TSStd,8,+8h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Delta_8h__agg_price_std,rolling_self_reproduction,agg_price_std,Delta,8,+8h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Decay_8h__agg_price_std,rolling_self_reproduction,agg_price_std,Decay,8,+8h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMin_8h__agg_price_std,rolling_self_reproduction,agg_price_std,RollingMin,8,+8h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMax_8h__agg_price_std,rolling_self_reproduction,agg_price_std,RollingMax,8,+8h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ZScore_8h__agg_price_std,rolling_self_reproduction,agg_price_std,ZScore,8,+8h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSMean_12h__agg_price_std,rolling_self_reproduction,agg_price_std,TSMean,12,+12h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSStd_12h__agg_price_std,rolling_self_reproduction,agg_price_std,TSStd,12,+12h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Delta_12h__agg_price_std,rolling_self_reproduction,agg_price_std,Delta,12,+12h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Decay_12h__agg_price_std,rolling_self_reproduction,agg_price_std,Decay,12,+12h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMin_12h__agg_price_std,rolling_self_reproduction,agg_price_std,RollingMin,12,+12h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMax_12h__agg_price_std,rolling_self_reproduction,agg_price_std,RollingMax,12,+12h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ZScore_12h__agg_price_std,rolling_self_reproduction,agg_price_std,ZScore,12,+12h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSMean_24h__agg_price_std,rolling_self_reproduction,agg_price_std,TSMean,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSStd_24h__agg_price_std,rolling_self_reproduction,agg_price_std,TSStd,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Delta_24h__agg_price_std,rolling_self_reproduction,agg_price_std,Delta,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Decay_24h__agg_price_std,rolling_self_reproduction,agg_price_std,Decay,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMin_24h__agg_price_std,rolling_self_reproduction,agg_price_std,RollingMin,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMax_24h__agg_price_std,rolling_self_reproduction,agg_price_std,RollingMax,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ZScore_24h__agg_price_std,rolling_self_reproduction,agg_price_std,ZScore,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSMean_48h__agg_price_std,rolling_self_reproduction,agg_price_std,TSMean,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSStd_48h__agg_price_std,rolling_self_reproduction,agg_price_std,TSStd,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Delta_48h__agg_price_std,rolling_self_reproduction,agg_price_std,Delta,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Decay_48h__agg_price_std,rolling_self_reproduction,agg_price_std,Decay,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMin_48h__agg_price_std,rolling_self_reproduction,agg_price_std,RollingMin,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMax_48h__agg_price_std,rolling_self_reproduction,agg_price_std,RollingMax,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ZScore_48h__agg_price_std,rolling_self_reproduction,agg_price_std,ZScore,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSMean_72h__agg_price_std,rolling_self_reproduction,agg_price_std,TSMean,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSStd_72h__agg_price_std,rolling_self_reproduction,agg_price_std,TSStd,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Delta_72h__agg_price_std,rolling_self_reproduction,agg_price_std,Delta,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Decay_72h__agg_price_std,rolling_self_reproduction,agg_price_std,Decay,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMin_72h__agg_price_std,rolling_self_reproduction,agg_price_std,RollingMin,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMax_72h__agg_price_std,rolling_self_reproduction,agg_price_std,RollingMax,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ZScore_72h__agg_price_std,rolling_self_reproduction,agg_price_std,ZScore,72,+72h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSMean_96h__agg_price_std,rolling_self_reproduction,agg_price_std,TSMean,96,+96h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSStd_96h__agg_price_std,rolling_self_reproduction,agg_price_std,TSStd,96,+96h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Delta_96h__agg_price_std,rolling_self_reproduction,agg_price_std,Delta,96,+96h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Decay_96h__agg_price_std,rolling_self_reproduction,agg_price_std,Decay,96,+96h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMin_96h__agg_price_std,rolling_self_reproduction,agg_price_std,RollingMin,96,+96h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMax_96h__agg_price_std,rolling_self_reproduction,agg_price_std,RollingMax,96,+96h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ZScore_96h__agg_price_std,rolling_self_reproduction,agg_price_std,ZScore,96,+96h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSMean_4h__agg_max_trade_notional,rolling_self_reproduction,agg_max_trade_notional,TSMean,4,+4h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSStd_4h__agg_max_trade_notional,rolling_self_reproduction,agg_max_trade_notional,TSStd,4,+4h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Delta_4h__agg_max_trade_notional,rolling_self_reproduction,agg_max_trade_notional,Delta,4,+4h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Decay_4h__agg_max_trade_notional,rolling_self_reproduction,agg_max_trade_notional,Decay,4,+4h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMin_4h__agg_max_trade_notional,rolling_self_reproduction,agg_max_trade_notional,RollingMin,4,+4h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMax_4h__agg_max_trade_notional,rolling_self_reproduction,agg_max_trade_notional,RollingMax,4,+4h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ZScore_4h__agg_max_trade_notional,rolling_self_reproduction,agg_max_trade_notional,ZScore,4,+4h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSMean_8h__agg_max_trade_notional,rolling_self_reproduction,agg_max_trade_notional,TSMean,8,+8h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSStd_8h__agg_max_trade_notional,rolling_self_reproduction,agg_max_trade_notional,TSStd,8,+8h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Delta_8h__agg_max_trade_notional,rolling_self_reproduction,agg_max_trade_notional,Delta,8,+8h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Decay_8h__agg_max_trade_notional,rolling_self_reproduction,agg_max_trade_notional,Decay,8,+8h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMin_8h__agg_max_trade_notional,rolling_self_reproduction,agg_max_trade_notional,RollingMin,8,+8h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMax_8h__agg_max_trade_notional,rolling_self_reproduction,agg_max_trade_notional,RollingMax,8,+8h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ZScore_8h__agg_max_trade_notional,rolling_self_reproduction,agg_max_trade_notional,ZScore,8,+8h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSMean_12h__agg_max_trade_notional,rolling_self_reproduction,agg_max_trade_notional,TSMean,12,+12h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSStd_12h__agg_max_trade_notional,rolling_self_reproduction,agg_max_trade_notional,TSStd,12,+12h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Delta_12h__agg_max_trade_notional,rolling_self_reproduction,agg_max_trade_notional,Delta,12,+12h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Decay_12h__agg_max_trade_notional,rolling_self_reproduction,agg_max_trade_notional,Decay,12,+12h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMin_12h__agg_max_trade_notional,rolling_self_reproduction,agg_max_trade_notional,RollingMin,12,+12h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMax_12h__agg_max_trade_notional,rolling_self_reproduction,agg_max_trade_notional,RollingMax,12,+12h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ZScore_12h__agg_max_trade_notional,rolling_self_reproduction,agg_max_trade_notional,ZScore,12,+12h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSMean_24h__agg_max_trade_notional,rolling_self_reproduction,agg_max_trade_notional,TSMean,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSStd_24h__agg_max_trade_notional,rolling_self_reproduction,agg_max_trade_notional,TSStd,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Delta_24h__agg_max_trade_notional,rolling_self_reproduction,agg_max_trade_notional,Delta,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Decay_24h__agg_max_trade_notional,rolling_self_reproduction,agg_max_trade_notional,Decay,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMin_24h__agg_max_trade_notional,rolling_self_reproduction,agg_max_trade_notional,RollingMin,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
RollingMax_24h__agg_max_trade_notional,rolling_self_reproduction,agg_max_trade_notional,RollingMax,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
ZScore_24h__agg_max_trade_notional,rolling_self_reproduction,agg_max_trade_notional,ZScore,24,+24h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSMean_48h__agg_max_trade_notional,rolling_self_reproduction,agg_max_trade_notional,TSMean,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
TSStd_48h__agg_max_trade_notional,rolling_self_reproduction,agg_max_trade_notional,TSStd,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Delta_48h__agg_max_trade_notional,rolling_self_reproduction,agg_max_trade_notional,Delta,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
Decay_48h__agg_max_trade_notional,rolling_self_reproduction,agg_max_trade_notional,Decay,48,+48h specification lag,git:1ed5acd:archive/deprecated_crypto_a7_20260527/runtime/runtime/a7v1_feature_registry_smoke/a7v1_derived_feature_specs.csv,SPEC_RECOVERED_NOT_CURRENTLY_MATERIALIZED
